,participant,distance_setting,number_of_objects,target_present,response_yes,yes_no_correct,target_pos_x,response_where_x,target_pos_y,response_where_y,hit,false_alarm,distance,angle,distance_delta
1556,HT,high,4,True,1.0,1.0,2.356152558842409,2.7197689893058343,5.927383902916991,5.855677496101086,1,0,6.378505688098043,1.192444434912068,0.37061936981411414
1557,HT,high,4,False,1.0,0.0,,5.989436626722685,,4.131670923644929,0,1,,,
1558,HT,high,4,False,0.0,1.0,,,,,0,0,,,
1559,HT,high,4,True,1.0,1.0,-4.572897458939493,-3.5817722755339134,6.095548009277791,6.227230636716637,1,0,7.62017694698658,2.214427243805835,0.999834708114267
1560,HT,high,4,False,1.0,0.0,,4.1168087980203065,,-4.830190828002165,0,1,,,
1561,HT,high,4,True,1.0,1.0,-10.793097831780011,-10.150831801616857,5.461880069178999,3.596634401158535,1,0,12.096408338695795,2.673114339014909,1.9727257933049505
1562,HT,high,4,False,0.0,1.0,,,,,0,0,,,
1563,HT,high,4,True,1.0,1.0,-7.40057259409669,6.019160877971929,5.35537041944689,-4.087084546771062,1,0,9.135013248484196,2.515174695843596,16.408814772871715
1564,HT,high,4,False,0.0,1.0,,,,,0,0,,,
1565,HT,high,4,False,1.0,0.0,,6.405576144212102,,-6.197506385467393,0,1,,,
1566,HT,high,4,False,0.0,1.0,,,,,0,0,,,
1567,HT,high,4,True,0.0,0.0,-1.1977473177673927,,-8.776437395857638,,0,0,8.857790469447073,-1.7064314708948898,
1568,HT,high,4,True,1.0,1.0,-3.1398600260669323,-7.980961460422039,-9.376641109238404,3.670945029281645,1,0,9.888383056635329,-1.8939200580213174,13.916744128560229
1569,HT,high,4,False,0.0,1.0,,,,,0,0,,,
1570,HT,high,4,True,1.0,1.0,-6.991463093703898,-6.138057882968906,-0.0463014266860379,-0.8322790349788347,1,0,6.991616409152954,-3.1349701842752293,1.1601987995370888
1571,HT,high,4,True,0.0,0.0,2.976986151581803,,-7.036150080156918,,0,0,7.640016655557894,-1.1705371750717266,
1572,HT,high,4,False,0.0,1.0,,,,,0,0,,,
1573,HT,high,4,False,0.0,1.0,,,,,0,0,,,
1574,HT,high,4,False,0.0,1.0,,,,,0,0,,,
1575,HT,high,4,False,0.0,1.0,,,,,0,0,,,
1576,HT,high,4,False,0.0,1.0,,,,,0,0,,,
1577,HT,high,4,True,1.0,1.0,5.943656064392041,5.796228993602599,-4.897510655716243,-4.666707446131324,1,0,7.701471160410745,-0.6891985287966594,0.2738701567463226
1578,HT,high,4,False,1.0,0.0,,5.172019717368473,,2.9427008736751654,0,1,,,
1579,HT,high,4,True,1.0,1.0,5.45535813930747,6.68795653107992,-5.882553957612046,-5.781366867977976,1,0,8.02280334373998,-0.8230588744225591,1.236744768539024
1580,HT,high,4,True,0.0,0.0,0.0120869042959072,,10.76421556173226,,0,0,10.764222347791522,1.569673448945912,
1581,HT,high,4,False,0.0,1.0,,,,,0,0,,,
1582,HT,high,4,False,0.0,1.0,,,,,0,0,,,
1583,HT,high,4,True,1.0,1.0,4.713109269169845,4.488361938635857,-6.782784544329177,-5.766504742353354,1,0,8.259513615094141,-0.9635260168231652,1.0408342800302892
1584,HT,high,4,False,0.0,1.0,,,,,0,0,,,
1585,HT,high,4,False,0.0,1.0,,,,,0,0,,,
1586,HT,high,4,True,1.0,1.0,-8.836189382885767,-8.887551123523984,0.3296785150804464,1.5902474418345591,1,0,8.842337402153845,3.1042999187494136,1.2616148570381545
1587,HT,high,4,True,1.0,1.0,2.690596599729851,3.7006692805308896,6.777894354867756,3.210219134918362,1,0,7.29240440103441,1.1929078191864981,3.7079041648270192
1588,HT,high,4,False,1.0,0.0,,7.668856822304976,,3.8492905367771098,0,1,,,
1589,HT,high,4,False,0.0,1.0,,,,,0,0,,,
1590,HT,high,4,True,1.0,1.0,-5.045046715943138,-5.15715759174385,-3.3824568455502075,-2.2590430949425517,1,0,6.074002854630388,-2.5509746695235456,1.1289939342295703
1591,HT,high,4,True,0.0,0.0,4.271765156234791,,2.635534615209048,,0,0,5.019364527306893,0.5528013136645105,
1592,HT,high,4,True,1.0,1.0,-0.589152532923594,-0.5053122712371495,6.228670117150235,5.885401747350331,1,0,6.2564712206906705,1.6651029597358955,0.353358689131505
1593,HT,high,4,False,0.0,1.0,,,,,0,0,,,
1594,HT,high,4,False,0.0,1.0,,,,,0,0,,,
1595,HT,high,4,True,1.0,1.0,-3.014161774578494,-3.4034267680384485,8.180314510123125,7.936375083548172,1,0,8.717953698423795,1.9238256447558795,0.45938402124050365
1596,HT,high,4,False,0.0,1.0,,,,,0,0,,,
1597,HT,high,4,True,1.0,1.0,7.474060544567965,6.123195757344283,7.403842640237899,7.639132571055732,1,0,10.520383399157678,0.7806785881922986,1.3712027657881756
1598,HT,high,4,True,1.0,1.0,-5.0446904746859484,-4.235705803017283,2.174941221689425,0.5498986481110157,1,0,5.493566355582776,2.7345373382485363,1.8152739641545013
1599,HT,high,4,True,1.0,1.0,-8.003472391423815,-8.575446485406921,6.438749926005186,5.380089476113181,1,0,10.271955555293014,2.4641171339318606,1.203293942623056
1600,JT,mid,4,True,0.0,0.0,10.467195139714136,,-5.274301677819293,,0,0,11.720939906061401,-0.4667537523461063,
1601,JT,mid,4,True,1.0,1.0,-4.052888448589935,-1.337591306215984,-9.373006471793955,-7.148682425443204,1,0,10.211716559766291,-1.9789181476146818,3.510050716807141
1602,JT,mid,4,False,1.0,0.0,,3.968187541774086,,-11.17631846971578,0,1,,,
1603,JT,mid,4,True,0.0,0.0,1.9571173285850512,,-7.320287623400748,,0,0,7.57739527325598,-1.3095511769455668,
1604,JT,mid,4,True,0.0,0.0,-2.005197980220057,,12.03580140190588,,0,0,12.201693912158186,1.7358828441423948,
1605,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1606,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1607,JT,mid,4,True,0.0,0.0,-5.727795750675651,,-10.821692402619671,,0,0,12.24404633356042,-2.057599159298603,
1608,JT,mid,4,True,0.0,0.0,7.802539321572355,,4.6983048091777215,,0,0,9.10789152024909,0.5419994246867144,
1609,JT,mid,4,True,0.0,0.0,9.383024623827376,,-4.8391825878220365,,0,0,10.557406841153316,-0.47615861267575377,
1610,JT,mid,4,False,1.0,0.0,,8.471411606034566,,-3.314254014290716,0,1,,,
1611,JT,mid,4,True,1.0,1.0,-1.5385663867180877,-8.12958271666826,-4.8748416194489685,2.794079617428945,1,0,5.111875129641822,-1.876515278445906,10.11206453693344
1612,JT,mid,4,True,1.0,1.0,-5.323548004645325,7.980961460422039,-0.2770230695224204,5.751642616728732,1,0,5.330750898214138,-3.0896022467625652,14.606669095404644
1613,JT,mid,4,True,0.0,0.0,2.895753688163837,,11.00005218815006,,0,0,11.374820331088284,1.3133873283318485,
1614,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1615,JT,mid,4,True,0.0,0.0,1.981970360483614,,-9.600193501445496,,0,0,9.802648712212015,-1.3672055660913343,
1616,JT,mid,4,True,0.0,0.0,-5.676708988564669,,10.311115274739276,,0,0,11.770476759664943,2.0740560835425272,
1617,JT,mid,4,True,0.0,0.0,-5.557210276066236,,-10.22543908705752,,0,0,11.637963334516048,-2.06861159478991,
1618,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1619,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1620,JT,mid,4,True,0.0,0.0,-10.16511264380308,,-6.802553103142068,,0,0,12.231281363057308,-2.5518341960195023,
1621,JT,mid,4,True,1.0,1.0,5.192395416462966,10.98311083659569,-2.7508042602881995,1.5159368137114486,1,0,5.876044097802987,-0.4871833533308341,7.192875952601892
1622,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1623,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1624,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1625,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1626,JT,mid,4,True,1.0,1.0,-9.04490562067882,1.6199716930838028,5.433499916383517,-6.286679139215126,1,0,10.551456725416022,2.6006403178549617,15.846204757382814
1627,JT,mid,4,False,1.0,0.0,,9.615795279130465,,-6.673094405455299,0,1,,,
1628,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1629,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1630,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1631,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1632,JT,mid,4,True,0.0,0.0,-5.472738345428339,,-10.63839184495582,,0,0,11.963538190867457,-2.045923443962403,
1633,JT,mid,4,True,1.0,1.0,-5.302392554522244,5.915125998599575,9.686485166639695,7.832340204175818,1,0,11.042796823530884,2.071642025145654,11.369721897718627
1634,JT,mid,4,False,1.0,0.0,,-1.3821776830898502,,-12.573358278430252,0,1,,,
1635,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1636,JT,mid,4,True,1.0,1.0,-10.943732693668991,-10.03193479661988,-5.034420427344323,-5.008536335497629,1,0,12.046189202803571,-2.710431032163266,0.912165221477945
1637,JT,mid,4,True,1.0,1.0,-5.269909779160438,-3.2845297630414723,11.106780219433643,9.704968032878195,1,0,12.293596541423232,2.013817710230637,2.430393222254356
1638,JT,mid,4,True,1.0,1.0,-0.0608212121844033,0.995762416849677,-11.92836683099654,-12.766565911550336,1,0,11.928521889767818,-1.5758951543182056,1.348683307446213
1639,JT,mid,4,True,1.0,1.0,-8.801798719966651,-11.310077600337378,2.466110886944771,-2.987287250549031,1,0,9.14075290189567,2.8684146297183655,6.002583959240778
1640,JT,mid,4,True,1.0,1.0,5.427473900895911,6.851439912950763,-1.7748787465906048,-2.9427008736751654,1,0,5.710312382874103,-0.31605554203159275,1.8415992300160497
1641,JT,mid,4,True,0.0,0.0,5.574613490359731,,-0.9509748033085982,,0,0,5.655145324695779,-0.16896378849771868,
1642,JT,mid,4,False,1.0,0.0,,2.675182612431968,,8.70920561602852,0,1,,,
1643,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1644,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1645,JT,mid,4,True,1.0,1.0,11.886824140369525,-0.9363139143511888,3.734321812866912,10.566971319106274,1,0,12.459604630409638,0.3043931843069142,14.529899134045616
1646,JT,mid,4,False,1.0,0.0,,10.90880020847258,,3.3737025167892045,0,1,,,
1647,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1648,JT,mid,4,False,1.0,0.0,,8.4268252291607,,5.30577884799007,0,1,,,
1649,JT,mid,4,False,1.0,0.0,,-4.280292179891149,,-4.280292179891149,0,1,,,
1650,JT,mid,4,True,1.0,1.0,10.340702307003074,10.626419821604763,-0.2592544633994037,-0.1783455074954645,1,0,10.343951714835642,-0.025066011618588815,0.29695244955317696
1651,JT,mid,4,False,1.0,0.0,,-7.758029576052708,,-4.3694649336388816,0,1,,,
1652,JT,mid,4,True,1.0,1.0,2.117674557877102,9.794140786625928,-11.47894430908156,-1.991524833699354,1,0,11.672647856595175,-1.3883641209705264,12.204067439300015
1653,JT,mid,4,True,1.0,1.0,5.89961749181442,9.15506938476718,-6.640279967389748,-2.1698703411948186,1,0,8.882499906841558,-0.8443940986977039,5.530147308463491
1654,JT,mid,4,True,1.0,1.0,6.914762005418639,9.184793636016424,7.438799483895894,6.643370154206055,1,0,10.156262666610736,0.8218911850685691,2.4053588968063093
1655,JT,mid,4,True,1.0,1.0,4.702995674112352,4.324878556765015,4.705346288930838,4.651845320506701,1,0,6.652702609426842,0.7856480070764738,0.3818833696999388
1656,JT,mid,4,False,1.0,0.0,,4.414051310512748,,9.333414892262647,0,1,,,
1657,JT,mid,4,False,1.0,0.0,,-0.6390714018587479,,9.704968032878195,0,1,,,
1658,JT,mid,4,True,1.0,1.0,10.294809284414455,10.789903203475609,1.9909632127184336,2.0806975874470863,1,0,10.48556306150815,0.19103647303306245,0.5031602594594231
1659,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1660,JT,mid,4,True,0.0,0.0,-1.7960708371224252,,-6.561200038897077,,0,0,6.8025889485095785,-1.837991874357827,
1661,JT,mid,4,True,0.0,0.0,0.8969108502865942,,-5.477152567476874,,0,0,5.550103541446802,-1.4084820007420744,
1662,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1663,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1664,JT,mid,4,True,1.0,1.0,3.509711960969806,3.314254014290716,10.14268811886437,9.392863394761132,1,0,10.732762939966904,1.2376593144548385,0.774881233349023
1665,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1666,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1667,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1668,JT,mid,4,True,0.0,0.0,1.8482930207216155,,8.503740392598507,,0,0,8.702286352169736,1.3567745173403594,
1669,JT,mid,4,False,1.0,0.0,,7.505373440434134,,-4.324878556765015,0,1,,,
1670,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1671,JT,mid,4,True,1.0,1.0,6.946561126059331,7.401338561061779,5.920795045586022,6.24209276234126,1,0,9.127459967039828,0.7058479132930526,0.5568255904495905
1672,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1673,JT,mid,4,True,0.0,0.0,0.5040141061413613,,5.156812862790633,,0,0,5.181384865171897,1.4733682505507109,
1674,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1675,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1676,JT,mid,4,True,0.0,0.0,-3.7994866407998233,,8.973194917335302,,0,0,9.744451023947343,1.971333273657599,
1677,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1678,JT,mid,4,True,0.0,0.0,-4.222783009394646,,3.384578118466758,,0,0,5.411771002586499,2.4659352177340743,
1679,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1680,JT,mid,4,True,1.0,1.0,6.798146453745812,6.034023003596551,-7.725994335690767,-8.12958271666826,1,0,10.291053574911684,-0.8491946231695214,0.8641575251816325
1681,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1682,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1683,JT,mid,4,True,0.0,0.0,-7.124426751298385,,0.6028039323066547,,0,0,7.149883153969751,3.057182832301129,
1684,JT,mid,4,True,1.0,1.0,-6.337900207019132,-5.380089476113181,-2.0211683844611104,-1.2632806780928738,1,0,6.652375566102555,-2.8328861305541917,1.2213906712034028
1685,JT,mid,4,True,1.0,1.0,5.607576073787323,5.825953244851842,11.264179405870143,10.180556052866102,1,0,12.582791705775833,1.1088912299542044,1.1054085941487264
1686,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1687,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1688,JT,mid,4,True,1.0,1.0,-1.0533139444012578,-0.2972425124924409,5.7462898554475546,5.677331988605621,1,0,5.842030243698642,1.7520870529469692,0.7592095873657277
1689,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1690,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1691,JT,mid,4,True,1.0,1.0,5.978977298706437,7.178406676692448,6.366024462860408,6.286679139215126,1,0,8.733523744754121,0.8167404366727765,1.2020509611327979
1692,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1693,JT,mid,4,True,1.0,1.0,6.070169665160975,6.925750541073873,-8.97993486875754,-9.095620882268694,1,0,10.839104668327916,-0.9763803430412568,0.8633666017109902
1694,JT,mid,4,True,1.0,1.0,3.4043419118019176,2.3779400999395275,8.700038103126733,8.738929867277763,1,0,9.34238764172779,1.1978106807371987,1.027138378561125
1695,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1696,JT,mid,4,False,0.0,1.0,,,,,0,0,,,
1697,JT,mid,4,True,1.0,1.0,-1.3316185271505638,-1.3970398087144724,-7.915286583603686,-9.259104264139534,1,0,8.026516654341854,-1.7374693678572817,1.3454091952273144
1698,JT,mid,4,True,1.0,1.0,7.02164445930898,8.486273731659187,-10.785093048557478,-7.11895817419396,1,0,12.869410358636767,-0.9936826961376959,3.94787079606837
1699,JT,mid,4,True,1.0,1.0,4.663222580585662,6.286679139215126,-5.793883118327643,-9.80900291225055,1,0,7.4373870697259035,-0.8931034061114211,4.330911931372947
1700,RS,high,8,False,1.0,0.0,,-5.528710732359401,,-8.471411606034566,0,1,,,
1701,RS,high,8,False,0.0,1.0,,,,,0,0,,,
1702,RS,high,8,True,1.0,1.0,-11.717364248573784,-11.012835087844936,0.9541970771329518,0.6390714018587479,1,0,11.756152304039114,3.060337506490834,0.7717937091829123
1703,RS,high,8,True,1.0,1.0,2.460475812991006,2.7346311149304565,5.090500452684823,4.815328702377543,1,0,5.65394871617157,1.1205600197463912,0.3884335486910004
1704,RS,high,8,False,0.0,1.0,,,,,0,0,,,
1705,RS,high,8,False,1.0,0.0,,8.828102621025495,,-5.246330345491582,0,1,,,
1706,RS,high,8,False,0.0,1.0,,,,,0,0,,,
1707,RS,high,8,True,0.0,0.0,9.751827586938996,,0.5726992856762729,,0,0,9.768629676530816,0.05866000444505802,
1708,RS,high,8,False,1.0,0.0,,12.528771901556384,,-2.140146089945574,0,1,,,
1709,RS,high,8,True,1.0,1.0,5.407183005746694,5.350365224863936,8.780077783899086,8.12958271666826,1,0,10.311517538604788,1.0188061643895476,0.6529717395998685
1710,RS,high,8,False,0.0,1.0,,,,,0,0,,,
1711,RS,high,8,True,1.0,1.0,-12.231128350029628,-10.760178952226362,4.369062604771035,3.804704159903244,1,0,12.988040990053394,2.798510526655463,1.575497567497768
1712,RS,high,8,True,1.0,1.0,-6.186693928364231,-4.458637687386614,-10.030495007655428,-9.45231189725962,1,0,11.784990957224334,-2.1234689365290254,1.8222168040956774
1713,RS,high,8,True,0.0,0.0,1.572601997026689,,-11.342329571229005,,0,0,11.450830412831563,-1.4330257165234441,
1714,RS,high,8,False,0.0,1.0,,,,,0,0,,,
1715,RS,high,8,False,0.0,1.0,,,,,0,0,,,
1716,RS,high,8,True,1.0,1.0,4.041953047035525,4.815328702377543,3.594285328599575,7.11895817419396,1,0,5.408906678602055,0.7268410695516093,3.608521660285014
1717,RS,high,8,True,1.0,1.0,-4.888835801635425,-5.915125998599575,1.571864084481791,1.7834550749546456,1,0,5.135316172879335,2.8305104704476993,1.0478751431511284
1718,RS,high,8,False,0.0,1.0,,,,,0,0,,,
1719,RS,high,8,False,0.0,1.0,,,,,0,0,,,
1720,RS,high,8,False,1.0,0.0,,10.90880020847258,,5.469262229860913,0,1,,,
1721,RS,high,8,False,0.0,1.0,,,,,0,0,,,
1722,RS,high,8,False,0.0,1.0,,,,,0,0,,,
1723,RS,high,8,True,1.0,1.0,5.548497289318056,6.093471506095039,8.986027618319952,8.768654118527007,1,0,10.560990224726977,1.0176386512815865,0.5867266274543191
1724,RS,high,8,False,0.0,1.0,,,,,0,0,,,
1725,RS,high,8,False,0.0,1.0,,,,,0,0,,,
1726,RS,high,8,True,1.0,1.0,1.7930832673181247,1.7834550749546456,-10.003702281087412,-8.634894987905408,1,0,10.163129780346688,-1.3934377296563734,1.3688411551222557
1727,RS,high,8,True,1.0,1.0,5.921121636635832,5.320640973614692,-10.825513214388298,-8.35251460103759,1,0,12.339020130899076,-1.07029016083773,2.544857396456004
1728,RS,high,8,False,0.0,1.0,,,,,0,0,,,
1729,RS,high,8,True,1.0,1.0,11.84792093708301,10.997972962220317,-0.7094332512945498,0.312104638117063,1,0,11.869141757912082,-0.0598068812884718,1.3288909735101397
1730,RS,high,8,True,1.0,1.0,-7.849983983038432,-6.019160877971929,4.00113805637009,0.609347150609504,1,0,8.81086569413545,2.6702150675899596,3.8543687927396837
1731,RS,high,8,False,1.0,0.0,,-0.980900291225055,,7.074371797320094,0,1,,,
1732,RS,high,8,True,1.0,1.0,1.6623999550924915,1.4416261855883383,5.386540829443624,5.528710732359401,1,0,5.6372329841824635,1.271449186585873,0.2625896772459922
1733,RS,high,8,True,1.0,1.0,-12.626320386664387,-10.923662334097203,1.00417050455875,1.3821776830898502,1,0,12.666188254914045,3.062229755903259,1.7441140647884583
1734,RS,high,8,False,0.0,1.0,,,,,0,0,,,
1735,RS,high,8,True,1.0,1.0,0.6599759652747782,0.1634833818708425,-5.731379206666904,-6.0637472548457945,1,0,5.769252627971332,-1.456149943180016,0.5974725138660016
1736,RS,high,8,True,1.0,1.0,7.456601669560705,0.951176039975811,3.896932845179124,8.114720591043637,1,0,8.413500701749026,0.4815755965001306,7.75308300556784
1737,RS,high,8,True,1.0,1.0,12.750825962710746,-10.076521173493749,0.0952397532242087,-3.596634401158535,1,0,12.75118164492737,0.00746916179435691,23.123964021088227
1738,RS,high,8,True,1.0,1.0,-6.560678277370151,2.1847324668194408,6.06500643183957,6.078609380470416,1,0,8.934584628140914,2.3954333463432413,8.745421323458247
1739,RS,high,8,True,1.0,1.0,7.925023881623406,6.39071401858748,-4.131870304810322,-3.2845297630414723,1,0,8.937469202188876,-0.4805971475753455,1.7527386426773528
1740,RS,high,8,False,0.0,1.0,,,,,0,0,,,
1741,RS,high,8,False,0.0,1.0,,,,,0,0,,,
1742,RS,high,8,False,0.0,1.0,,,,,0,0,,,
1743,RS,high,8,True,1.0,1.0,-7.358654872415248,-6.910888415449252,-4.882130603386887,-4.666707446131324,1,0,8.830911660743045,-2.555817352630783,0.49689227873437186
1744,RS,high,8,False,0.0,1.0,,,,,0,0,,,
1745,RS,high,8,True,1.0,1.0,-1.2633644199738208,-3.611496526783157,-7.100080125798382,-5.15715759174385,1,0,7.211603667036407,-1.7468899457907023,3.0477323314828246
1746,RS,high,8,True,0.0,0.0,-8.728247961379731,,-4.689753114196927,,0,0,9.908385173551197,-2.648546358095834,
1747,RS,high,8,False,0.0,1.0,,,,,0,0,,,
1748,RS,high,8,True,1.0,1.0,-10.904807327857768,-9.80900291225055,-5.001791033141134,-4.280292179891149,1,0,11.997197022509528,-2.71154589641348,1.3120014910453868
1749,RS,high,8,False,0.0,1.0,,,,,0,0,,,
1750,RS,high,8,True,1.0,1.0,-8.322979533269137,-7.5945461941818655,-3.045822324803316,-3.165632758044496,1,0,8.862788609996699,-2.7907767763566294,0.7382206102563594
1751,RS,high,8,False,0.0,1.0,,,,,0,0,,,
1752,RS,high,8,True,0.0,0.0,-4.435231633591063,,-3.464492253637669,,0,0,5.627964660436512,-2.4784642156413708,
1753,RS,high,8,False,0.0,1.0,,,,,0,0,,,
1754,RS,high,8,False,0.0,1.0,,,,,0,0,,,
1755,RS,high,8,False,0.0,1.0,,,,,0,0,,,
1756,RS,high,8,True,1.0,1.0,-10.941523098118452,-10.923662334097203,1.1729429739752102,-0.1188970049969763,1,0,11.00421387137025,3.03479942997898,1.2919634430440676
1757,RS,high,8,False,0.0,1.0,,,,,0,0,,,
1758,RS,high,8,False,0.0,1.0,,,,,0,0,,,
1759,RS,high,8,True,1.0,1.0,-3.1915634946010374,-2.779217491804322,4.932260057940568,4.547810441134347,1,0,5.8747993003357895,2.1451156058109357,0.5637647859567667
1760,RS,high,8,False,0.0,1.0,,,,,0,0,,,
1761,RS,high,8,True,1.0,1.0,1.2845708984147342,3.879014788026354,10.155880836958348,7.505373440434134,1,0,10.236798228330565,1.4449790288563535,3.7089524876132662
1762,RS,high,8,False,0.0,1.0,,,,,0,0,,,
1763,RS,high,8,True,0.0,0.0,-6.4369464021818485,,8.689028324832508,,0,0,10.813579065892267,2.2083918751850278,
1764,RS,high,8,True,1.0,1.0,-8.217510395828254,-6.152920008593528,1.0744725252032508,-2.4671128536872597,1,0,8.287458495399061,3.0115762315222194,4.0994341637637115
1765,RS,high,8,True,0.0,0.0,0.6827910443602724,,-12.930064395073448,,0,0,12.9480797368183,-1.518038859877776,
1766,RS,high,8,False,0.0,1.0,,,,,0,0,,,
1767,RS,high,8,True,0.0,0.0,1.5617620999492718,,-8.472361826506324,,0,0,8.615103932981862,-1.388506570878658,
1768,RS,high,8,False,0.0,1.0,,,,,0,0,,,
1769,RS,high,8,False,0.0,1.0,,,,,0,0,,,
1770,RS,high,8,True,0.0,0.0,6.527344881390159,,-7.897805508590611,,0,0,10.246051095526242,-0.8801188106889469,
1771,RS,high,8,True,1.0,1.0,4.728919743689964,3.9087390392755976,-5.534002663332396,-5.201743968617716,1,0,7.279276572574421,-0.8636836200090168,0.884924984451874
1772,RS,high,8,True,0.0,0.0,-6.599319149294842,,-9.31687354536648,,0,0,11.41731780649901,-2.187083762252446,
